,x_query,y_query,x_train,y_train,Distance
Matches3,6.1819562911987305,433.95843505859375,12.55604076385498,440.3305358886719,55.1815185546875
Matches7,9.640639305114746,59.190250396728516,16.0010929107666,65.50347137451172,50.19960021972656
Matches14,13.624838829040527,61.36698913574219,20.124113082885742,67.91765594482422,49.27473831176758
Matches16,15.182815551757812,56.88771438598633,21.60112190246582,63.38682174682617,36.551334381103516
Matches20,18.02007484436035,55.404884338378906,24.248239517211914,61.88423156738281,65.84071350097656
Matches21,19.21969985961914,62.673133850097656,25.890480041503906,69.26757049560547,82.74055480957031
Matches22,19.21969985961914,62.673133850097656,25.890480041503906,69.26757049560547,103.90380096435547
Matches33,30.142120361328125,457.0567321777344,36.546058654785156,463.4460754394531,58.41232681274414
Matches37,32.85343933105469,29.90631103515625,39.01939010620117,36.08817672729492,66.20423126220703
Matches42,34.844783782958984,466.4752502441406,41.14451599121094,472.75408935546875,66.51315307617188
Matches48,40.147037506103516,31.310203552246094,46.528968811035156,37.71074295043945,107.44300842285156
Matches55,44.35219192504883,462.2993469238281,50.94077682495117,468.9127502441406,41.6533317565918
Matches60,47.56156921386719,20.120342254638672,53.85424041748047,26.43056297302246,79.05061340332031
Matches84,66.54723358154297,176.5157928466797,64.95225524902344,174.8324432373047,242.75502014160156
Matches93,71.0770034790039,170.53823852539062,69.12855529785156,168.5354461669922,108.17578125
Matches103,77.54098510742188,179.3465118408203,75.41441345214844,177.16534423828125,114.71268463134766
Matches106,80.41844177246094,185.57545471191406,78.47066497802734,183.85256958007812,182.36502075195312
Matches107,81.86753845214844,193.85308837890625,79.63465118408203,191.66334533691406,173.94252014160156
Matches108,81.86753845214844,193.85308837890625,79.63465118408203,191.66334533691406,172.69915771484375
Matches109,82.2919692993164,202.54200744628906,80.1291732788086,200.1569061279297,190.37857055664062
Matches110,82.49375915527344,9.335558891296387,89.44857788085938,16.326797485351562,39.268306732177734
Matches117,87.15995025634766,160.9636688232422,84.4969482421875,159.29867553710938,187.09890747070312
Matches118,87.42394256591797,493.8982849121094,94.3331527709961,500.7868957519531,117.22201538085938
Matches124,90.91535949707031,200.82676696777344,88.39827728271484,198.3105926513672,28.635643005371094
Matches129,95.07442474365234,202.64898681640625,92.45832061767578,200.0620574951172,35.860843658447266
Matches132,98.25922393798828,202.99484252929688,95.59314727783203,200.20623779296875,131.2288055419922
Matches133,98.56387329101562,168.82923889160156,97.10133361816406,170.69732666015625,115.64601135253906
Matches136,105.16252899169922,223.49478149414062,102.36134338378906,220.65382385253906,82.4196548461914
Matches138,106.37205505371094,220.93638610839844,103.49565887451172,218.03321838378906,54.442630767822266
Matches139,106.37205505371094,220.93638610839844,103.49565887451172,218.03321838378906,30.0
Matches142,106.76417541503906,247.03640747070312,104.04177856445312,243.9760284423828,189.0132293701172
Matches143,107.15447235107422,228.6371612548828,104.2983169555664,225.71478271484375,78.49203491210938
Matches149,117.05381774902344,236.09066772460938,113.886962890625,233.0092010498047,36.386810302734375
Matches150,118.48494720458984,252.88845825195312,115.22269439697266,249.81185913085938,38.36665344238281
Matches152,119.58406066894531,189.33851623535156,116.39727020263672,186.15147399902344,59.17770004272461
Matches153,119.72798156738281,183.6345672607422,116.49930572509766,180.39886474609375,145.63653564453125
Matches154,120.30226135253906,225.48300170898438,117.05870056152344,222.217041015625,48.95916748046875
Matches155,120.58775329589844,247.3542022705078,116.96744537353516,243.5360565185547,135.5691680908203
Matches156,122.63412475585938,259.9736022949219,119.81315612792969,257.1448059082031,148.3441925048828
Matches159,123.05721282958984,249.96566772460938,119.8175277709961,247.0284881591797,127.26350402832031
Matches160,123.13034057617188,250.35076904296875,119.8175277709961,247.0284881591797,50.89204406738281
