,x_query,y_query,x_train,y_train,Distance
Matches0,15.035526275634766,7.485182285308838,18.147390365600586,10.569522857666016,82.61961364746094
Matches1,15.035526275634766,7.485182285308838,18.147390365600586,10.569522857666016,82.15838623046875
Matches2,16.178030014038086,292.7161560058594,13.226552963256836,289.05047607421875,73.88504791259766
Matches4,20.91288185119629,470.6573486328125,15.47331714630127,465.1217956542969,147.5940399169922
Matches6,26.536205291748047,477.9541015625,22.319656372070312,470.250244140625,128.4484405517578
Matches7,26.672407150268555,408.4097595214844,22.901151657104492,404.4314880371094,56.80669021606445
Matches8,27.715023040771484,402.02996826171875,25.099660873413086,398.7441101074219,121.74974060058594
Matches9,28.959375381469727,299.42034912109375,24.795913696289062,295.3121643066406,127.4950942993164
Matches10,29.38273811340332,392.54376220703125,25.946481704711914,389.0887756347656,236.6938934326172
Matches11,30.447921752929688,278.0631408691406,29.109848022460938,275.568603515625,100.7223892211914
Matches12,34.60920715332031,316.4234313964844,29.615474700927734,311.9049987792969,39.20458984375
Matches13,39.06611633300781,428.9717712402344,34.91675567626953,424.72772216796875,54.488529205322266
Matches14,40.6425666809082,312.88970947265625,35.945858001708984,308.5102844238281,187.43531799316406
Matches15,40.6425666809082,312.88970947265625,35.945858001708984,308.5102844238281,60.29925537109375
Matches16,42.52360534667969,394.21441650390625,38.13629913330078,390.16522216796875,178.11231994628906
Matches17,44.50968551635742,346.49847412109375,39.805908203125,344.5722351074219,76.49836730957031
Matches18,44.50968551635742,346.49847412109375,39.805908203125,344.5722351074219,97.32420349121094
Matches19,51.56265640258789,401.02947998046875,46.563961029052734,395.8299865722656,125.0199966430664
Matches20,51.92817306518555,292.1877136230469,50.36458969116211,291.4268493652344,143.74282836914062
Matches21,56.866050720214844,343.52117919921875,52.318355560302734,341.8366394042969,109.94998931884766
Matches22,65.36231231689453,429.0332946777344,62.879268646240234,422.9490966796875,203.2289276123047
Matches24,69.36736297607422,463.6480407714844,62.6358757019043,459.6078796386719,113.37989044189453
Matches27,79.10281372070312,435.01910400390625,77.67285919189453,435.5335998535156,173.5223388671875
Matches29,89.10353088378906,472.090576171875,83.53404235839844,466.1509704589844,129.62252807617188
Matches30,99.38793182373047,361.4054870605469,100.17994689941406,362.1753234863281,197.0482177734375
Matches32,103.32808685302734,425.87860107421875,103.81979370117188,427.7279968261719,169.2512969970703
Matches33,107.90276336669922,372.7798156738281,106.94322204589844,372.547607421875,76.28892517089844
Matches34,107.90276336669922,372.7798156738281,106.94322204589844,372.547607421875,77.23988342285156
Matches35,108.1570816040039,468.09326171875,102.7967758178711,462.8919372558594,104.54663848876953
Matches36,112.60004425048828,370.8686218261719,111.91193389892578,370.4347229003906,95.49868774414062
Matches37,112.98497009277344,377.27935791015625,112.47240447998047,376.7727355957031,104.19692993164062
Matches39,118.4693603515625,432.04168701171875,118.20195007324219,431.7447814941406,54.81787872314453
Matches40,118.8875961303711,459.333251953125,115.26439666748047,455.6142272949219,151.00662231445312
Matches41,118.8875961303711,459.333251953125,115.26439666748047,455.6142272949219,158.9370880126953
Matches42,130.80789184570312,248.25782775878906,138.37261962890625,252.4750518798828,67.56478118896484
Matches43,134.3676300048828,372.8765869140625,133.1782989501953,372.103515625,117.90674591064453
Matches44,136.85816955566406,436.67205810546875,136.15872192382812,436.0729064941406,83.14445495605469
Matches45,141.76280212402344,442.5588073730469,140.42007446289062,441.4860534667969,103.1939926147461
Matches46,142.4178924560547,342.7599792480469,141.27748107910156,341.33111572265625,95.76533508300781
Matches48,144.4813690185547,349.6912536621094,142.84967041015625,348.0045471191406,59.27900314331055
Matches49,144.4832000732422,447.4559020996094,142.63958740234375,445.5357360839844,64.03904724121094
Matches50,144.4832000732422,447.4559020996094,142.63958740234375,445.5357360839844,62.46599197387695
Matches51,145.2439422607422,407.3715515136719,145.24111938476562,406.52978515625,77.22693634033203
Matches52,145.2439422607422,407.3715515136719,145.24111938476562,406.52978515625,61.8385009765625
Matches53,145.2439422607422,407.3715515136719,145.24111938476562,406.52978515625,123.97177124023438
Matches54,146.2138671875,435.4924621582031,146.47299194335938,435.13641357421875,101.70545959472656
Matches55,150.17807006835938,435.9652099609375,147.6497802734375,435.6306457519531,73.07530212402344
Matches57,157.29844665527344,442.7955322265625,156.00271606445312,441.5618591308594,165.20895385742188
Matches58,158.12542724609375,439.0285949707031,157.545166015625,438.3153381347656,147.57371520996094
