,x_query,y_query,x_train,y_train,Distance
Matches0,48.00050354003906,350.88726806640625,94.61847686767578,363.14849853515625,214.84413146972656
Matches1,61.56204605102539,249.68829345703125,76.14375305175781,138.62026977539062,241.747802734375
Matches2,71.18241119384766,397.81060791015625,42.93250274658203,103.88206481933594,149.3251495361328
Matches3,109.39791870117188,310.6796875,145.61326599121094,313.039794921875,163.2390899658203
Matches4,117.11750793457031,257.0149230957031,139.82984924316406,252.07191467285156,196.2625732421875
Matches5,123.48464965820312,174.60751342773438,127.02252960205078,159.47088623046875,147.05441284179688
Matches6,125.82196044921875,208.96913146972656,135.589111328125,196.70654296875,139.57077026367188
Matches7,128.612060546875,172.4838104248047,143.52481079101562,141.55035400390625,164.5235595703125
Matches8,143.81809997558594,168.50640869140625,146.8737030029297,151.6956787109375,206.02670288085938
Matches9,150.92840576171875,196.82843017578125,157.02655029296875,183.93923950195312,232.8690643310547
Matches10,153.67335510253906,202.53244018554688,161.8278350830078,189.18463134765625,167.72000122070312
Matches11,154.4162139892578,278.0083312988281,105.14627075195312,168.3042449951172,167.89877319335938
Matches12,173.0909881591797,307.4561767578125,234.3066864013672,311.017822265625,207.70892333984375
Matches13,176.7620391845703,348.37725830078125,219.81642150878906,348.01385498046875,72.10408782958984
Matches14,176.79344177246094,147.1087646484375,202.2775115966797,135.20103454589844,186.01881408691406
Matches15,177.35919189453125,354.7467346191406,136.57199096679688,180.56202697753906,205.11947631835938
Matches16,184.1373291015625,100.33106231689453,165.03724670410156,72.38449096679688,199.14315795898438
Matches17,195.0699005126953,72.70063781738281,174.7488250732422,42.1314811706543,209.9452362060547
Matches18,195.657958984375,257.1984558105469,232.0986785888672,253.53408813476562,220.79176330566406
Matches19,198.7680206298828,244.40472412109375,231.96229553222656,240.33953857421875,128.46011352539062
Matches20,198.7680206298828,244.40472412109375,231.96229553222656,240.33953857421875,133.64505004882812
Matches21,201.14447021484375,235.0169219970703,232.34634399414062,229.86410522460938,155.4991912841797
Matches22,203.54641723632812,332.4464416503906,270.4468688964844,335.72174072265625,232.12496948242188
Matches23,207.2021942138672,49.1036376953125,175.34951782226562,12.59553337097168,183.48841857910156
Matches24,208.49952697753906,227.3251953125,240.9265594482422,222.73045349121094,189.10842895507812
Matches25,209.1864013671875,325.9504699707031,277.0455627441406,329.46875,210.4186248779297
Matches26,218.4154052734375,80.5335922241211,196.15188598632812,55.35101318359375,230.79861450195312
Matches27,242.6713409423828,185.8791961669922,281.30072021484375,181.6568603515625,195.2306365966797
Matches28,245.5445098876953,202.18348693847656,288.8090515136719,199.77561950683594,108.88526153564453
Matches29,245.75340270996094,190.87351989746094,285.68914794921875,186.72402954101562,92.62828826904297
Matches30,246.7781524658203,220.96478271484375,295.0614929199219,219.8207244873047,142.67796325683594
Matches31,250.96792602539062,169.9296875,284.1487731933594,164.16848754882812,129.12783813476562
Matches32,251.08641052246094,139.7928009033203,272.8428039550781,130.11764526367188,187.3526153564453
Matches33,251.08641052246094,139.7928009033203,272.8428039550781,130.11764526367188,199.06532287597656
Matches34,257.1319885253906,258.3907775878906,319.32977294921875,261.7362365722656,191.57766723632812
Matches35,257.62286376953125,240.48709106445312,312.94561767578125,241.70379638671875,115.32996368408203
Matches36,268.8100280761719,415.58245849609375,389.5768737792969,421.9882507324219,174.17807006835938
Matches37,272.4731140136719,387.3543701171875,396.017578125,396.875244140625,87.83507537841797
Matches38,277.8419189453125,426.0661926269531,396.17010498046875,431.1924743652344,255.2489013671875
Matches39,299.11297607421875,371.47833251953125,415.8945007324219,378.728759765625,189.4597625732422
Matches40,308.11199951171875,317.3591613769531,403.4993896484375,325.0767517089844,142.7655487060547
Matches41,309.81292724609375,139.14854431152344,316.8504333496094,129.29623413085938,185.04864501953125
Matches42,316.7540588378906,149.27252197265625,322.7539978027344,139.94789123535156,153.65870666503906
Matches43,317.4720764160156,208.62777709960938,341.4816589355469,162.65890502929688,210.05474853515625
Matches44,317.4720764160156,208.62777709960938,341.4816589355469,162.65890502929688,235.7880401611328
Matches45,318.53997802734375,133.38671875,315.2052917480469,191.94871520996094,223.82582092285156
Matches46,330.0151062011719,150.53466796875,335.09234619140625,141.67324829101562,174.6854248046875
Matches47,330.0151062011719,150.53466796875,335.09234619140625,141.67324829101562,130.47988891601562
Matches48,332.507080078125,131.91439819335938,157.3666229248047,31.772558212280273,200.38214111328125
Matches49,353.5587463378906,170.30545043945312,411.2560119628906,420.0442199707031,187.6912384033203
Matches50,362.3314208984375,173.0749053955078,341.4816589355469,162.65890502929688,181.36151123046875
Matches51,389.6286315917969,165.692138671875,139.82984924316406,252.07191467285156,249.7718963623047
Matches52,428.6533508300781,170.19866943359375,76.14375305175781,138.62026977539062,179.35719299316406
