,x_query,y_query,x_train,y_train,Distance
Matches0,7.569538116455078,289.64007568359375,19.523353576660156,287.3862609863281,195.78305053710938
Matches1,7.569538116455078,289.64007568359375,19.523353576660156,287.3862609863281,221.53103637695312
Matches2,15.669002532958984,300.0892639160156,37.463497161865234,299.5786437988281,121.77027893066406
Matches3,17.211441040039062,293.1269836425781,39.528656005859375,293.6087951660156,167.8957977294922
Matches4,18.043806076049805,293.7991638183594,39.528656005859375,293.6087951660156,94.2125244140625
Matches5,19.628774642944336,428.1688232421875,63.636573791503906,428.09912109375,43.84062194824219
Matches6,22.829652786254883,330.254638671875,42.68482208251953,330.185302734375,90.57593536376953
Matches7,27.956663131713867,348.9317321777344,47.937503814697266,348.9197998046875,159.85931396484375
Matches8,35.183128356933594,322.8363952636719,54.77741241455078,322.7756652832031,90.26627349853516
Matches9,37.11638259887695,237.85198974609375,65.61922454833984,238.77662658691406,183.2730255126953
Matches10,39.8646354675293,245.23695373535156,63.87530517578125,245.82626342773438,174.8399200439453
Matches11,50.59756088256836,299.8299560546875,65.66291046142578,298.4522399902344,146.188232421875
Matches12,51.80107116699219,342.3766784667969,70.0283203125,342.17633056640625,130.6062774658203
Matches13,53.304168701171875,348.1079406738281,71.36433410644531,347.8310241699219,48.0312385559082
Matches14,56.77106857299805,327.03680419921875,73.51460266113281,326.9999694824219,104.01922607421875
Matches15,60.42642593383789,353.66534423828125,78.108154296875,353.511962890625,47.728397369384766
Matches16,62.199806213378906,311.75775146484375,77.83715057373047,311.7880859375,138.7479705810547
Matches17,64.42936706542969,416.0948486328125,104.64617156982422,415.9627685546875,103.40213012695312
Matches18,68.49662780761719,345.37164306640625,86.3066635131836,345.9585876464844,81.71903228759766
Matches19,68.49662780761719,345.37164306640625,86.3066635131836,345.9585876464844,97.05152893066406
Matches20,69.33138275146484,366.8890686035156,82.28101348876953,367.971435546875,201.00746154785156
Matches21,72.42164611816406,324.7403869628906,88.34392547607422,324.5970458984375,67.44627380371094
Matches22,73.13603973388672,88.18927001953125,105.24537658691406,89.95616912841797,88.49293518066406
Matches23,73.13603973388672,88.18927001953125,105.24537658691406,89.95616912841797,95.04209899902344
Matches24,75.444580078125,321.67730712890625,90.85559844970703,321.4388732910156,124.14910125732422
Matches25,80.61627197265625,338.3602600097656,98.09524536132812,338.2272033691406,36.31803894042969
Matches26,81.28973388671875,315.45916748046875,96.3244400024414,315.3160400390625,238.61474609375
Matches27,81.28973388671875,315.45916748046875,96.3244400024414,315.3160400390625,126.42784881591797
Matches28,81.82421875,321.14813232421875,97.10716247558594,321.1613464355469,74.41773986816406
Matches29,81.82421875,321.14813232421875,97.10716247558594,321.1613464355469,135.5138397216797
Matches30,84.6847915649414,344.92486572265625,102.2071533203125,344.7325744628906,107.68008422851562
Matches31,86.27305603027344,350.20208740234375,103.79930114746094,350.0679626464844,79.84359741210938
Matches32,88.42456817626953,304.8616638183594,99.63842010498047,305.03045654296875,260.07305908203125
Matches33,89.22541809082031,300.6400451660156,99.98348999023438,300.688720703125,150.5024871826172
Matches34,92.96395111083984,340.8039855957031,110.31027221679688,340.6438293457031,85.7496337890625
Matches35,93.09166717529297,307.3656921386719,103.927734375,305.8839111328125,242.52423095703125
Matches36,93.42455291748047,318.1273498535156,108.59246063232422,317.8240051269531,89.05054473876953
Matches37,94.9796371459961,301.07891845703125,105.72997283935547,300.7263488769531,146.97279357910156
Matches38,97.77731323242188,329.95867919921875,113.34980010986328,329.55908203125,207.49940490722656
Matches39,98.16617584228516,349.4123840332031,116.39588165283203,349.032470703125,105.73078918457031
Matches40,104.70751953125,342.6397705078125,123.45635986328125,342.5771179199219,161.80543518066406
Matches41,105.0859146118164,333.7632751464844,123.58486938476562,333.0750427246094,203.31256103515625
Matches42,105.6066665649414,333.8878173828125,123.58486938476562,333.0750427246094,161.8641357421875
Matches43,113.20796203613281,328.1242370605469,127.97805786132812,327.8656005859375,192.94818115234375
Matches44,113.20796203613281,328.1242370605469,127.97805786132812,327.8656005859375,216.2406005859375
Matches45,114.33468627929688,359.49090576171875,134.42312622070312,358.3051452636719,154.21737670898438
Matches46,115.78678131103516,339.7028503417969,135.57492065429688,338.7458801269531,225.48170471191406
Matches47,124.33028411865234,401.01031494140625,143.15357971191406,400.6691589355469,283.8837890625
Matches48,129.39297485351562,332.975830078125,151.11212158203125,331.1595153808594,168.7512969970703
Matches49,131.93667602539062,227.89447021484375,162.29347229003906,228.6697235107422,38.457767486572266
Matches50,135.9765167236328,241.79151916503906,166.36126708984375,241.71725463867188,99.18669128417969
Matches51,136.50657653808594,225.9835968017578,166.70631408691406,225.9805908203125,96.71607971191406
Matches52,137.17724609375,209.72325134277344,167.59413146972656,209.02694702148438,27.85677719116211
Matches53,137.17724609375,209.72325134277344,167.59413146972656,209.02694702148438,31.70173454284668
Matches54,143.86582946777344,252.39407348632812,173.98057556152344,250.52561950683594,110.363037109375
Matches55,143.86582946777344,252.39407348632812,173.98057556152344,250.52561950683594,95.83319091796875
Matches56,144.4067840576172,293.52581787109375,174.30453491210938,293.1512756347656,29.664793014526367
Matches57,144.8555908203125,219.93585205078125,174.8373260498047,219.70216369628906,74.04727935791016
Matches58,144.8555908203125,219.93585205078125,174.8373260498047,219.70216369628906,66.67832946777344
Matches59,145.22329711914062,213.72898864746094,175.2899169921875,213.70721435546875,91.90756225585938
Matches60,145.22329711914062,213.72898864746094,175.2899169921875,213.70721435546875,94.09569549560547
Matches61,147.87603759765625,241.64732360839844,177.8069610595703,241.44692993164062,38.987178802490234
Matches62,148.5854034423828,223.9546356201172,178.6233367919922,223.4647216796875,137.31715393066406
Matches63,148.5854034423828,223.9546356201172,178.6233367919922,223.4647216796875,135.32183837890625
Matches64,150.1428680419922,329.6740417480469,179.78851318359375,329.6217956542969,49.33558654785156
Matches65,150.1428680419922,329.6740417480469,179.78851318359375,329.6217956542969,56.13376998901367
Matches66,151.07623291015625,228.74960327148438,180.85960388183594,228.66278076171875,29.30870246887207
Matches67,152.06240844726562,236.0858917236328,181.9375457763672,235.9934844970703,21.97726058959961
Matches68,152.1218719482422,328.03338623046875,179.78851318359375,329.6217956542969,129.69964599609375
