,x_query,y_query,x_train,y_train,Distance
Matches0,12.118584632873535,457.2500305175781,13.986665725708008,459.56634521484375,139.08270263671875
Matches8,30.802915573120117,492.8180236816406,28.418010711669922,490.3013610839844,107.11676025390625
Matches9,30.802915573120117,492.8180236816406,28.418010711669922,490.3013610839844,96.00521087646484
Matches19,53.25053024291992,452.6252746582031,55.86394500732422,455.42010498046875,162.84962463378906
Matches23,63.942298889160156,506.4071350097656,59.60495376586914,502.05914306640625,174.52793884277344
Matches33,104.36714935302734,162.64749145507812,101.25362396240234,159.71368408203125,245.24069213867188
Matches34,108.11470794677734,160.54261779785156,106.03815460205078,158.1019744873047,110.71133422851562
Matches39,117.67440795898438,167.1940460205078,115.74421691894531,165.25006103515625,71.05631256103516
Matches40,117.67440795898438,167.1940460205078,115.74421691894531,165.25006103515625,66.91038513183594
Matches42,133.5367889404297,497.30950927734375,130.5977020263672,494.10321044921875,117.74124145507812
Matches51,166.08494567871094,180.36361694335938,161.25595092773438,175.45045471191406,173.29454040527344
Matches52,166.41236877441406,200.44944763183594,162.6906280517578,198.86715698242188,131.98863220214844
Matches53,166.4139862060547,201.5919952392578,162.6906280517578,198.86715698242188,60.12487030029297
Matches54,166.72994995117188,190.57327270507812,162.2046661376953,185.6699676513672,108.46658325195312
Matches56,169.64474487304688,272.102783203125,172.52003479003906,274.87689208984375,110.7564926147461
Matches57,171.91891479492188,267.5137939453125,174.5639190673828,271.6837158203125,130.61776733398438
Matches58,172.65969848632812,256.22027587890625,174.5558319091797,261.8447265625,116.88027954101562
Matches60,177.73765563964844,265.9400329589844,179.69561767578125,270.0330505371094,120.81390380859375
Matches61,180.0513153076172,207.2936553955078,176.5181121826172,203.94117736816406,102.43046569824219
Matches65,194.63104248046875,234.54788208007812,196.71444702148438,240.4638214111328,168.3330078125
Matches66,199.1590118408203,334.0100402832031,197.38865661621094,332.83172607421875,143.70803833007812
Matches67,199.42129516601562,334.37677001953125,197.38865661621094,332.83172607421875,103.27632904052734
Matches70,203.91702270507812,335.0379638671875,202.47988891601562,333.6401062011719,114.68653106689453
Matches71,203.91702270507812,335.0379638671875,202.47988891601562,333.6401062011719,135.72398376464844
Matches72,206.85276794433594,340.7541809082031,204.85365295410156,338.6913757324219,83.08429718017578
Matches73,206.97630310058594,78.74207305908203,209.16847229003906,80.8381118774414,65.37583923339844
Matches74,208.5220947265625,346.4168395996094,205.93846130371094,343.8755187988281,59.84145736694336
Matches78,210.35781860351562,57.893619537353516,212.02626037597656,58.800601959228516,180.06942749023438
Matches80,213.5383758544922,344.2642517089844,211.23487854003906,341.9554748535156,58.77924728393555
Matches83,215.5634002685547,351.8494873046875,213.15966796875,349.2314453125,99.38309478759766
Matches84,215.59596252441406,347.3689880371094,213.3204345703125,344.8778381347656,58.898216247558594
Matches85,216.35671997070312,381.218017578125,215.1453857421875,380.6030578613281,90.18314361572266
Matches86,216.57601928710938,347.1107482910156,213.3204345703125,344.8778381347656,173.63467407226562
Matches87,217.0322265625,339.9454650878906,214.78770446777344,337.8292541503906,75.55130767822266
Matches88,219.5567169189453,82.08956146240234,222.06382751464844,84.00389099121094,173.36666870117188
Matches89,221.63766479492188,143.5323486328125,224.5613250732422,146.595458984375,57.22761535644531
Matches90,222.5911865234375,90.1320571899414,225.35302734375,92.7508316040039,167.23037719726562
Matches91,228.4201202392578,223.2576141357422,227.40301513671875,231.54840087890625,139.33413696289062
Matches92,231.0386962890625,384.0821228027344,229.7828826904297,382.9693298339844,64.79969024658203
Matches93,236.2052001953125,173.23870849609375,239.63912963867188,176.76805114746094,136.4624481201172
Matches94,236.8135528564453,335.8667907714844,237.8520965576172,334.0270080566406,169.6319580078125
Matches95,238.82733154296875,366.5572509765625,238.9841766357422,364.73828125,75.43871307373047
Matches96,239.6898956298828,141.46363830566406,240.76524353027344,140.29635620117188,188.28436279296875
Matches97,241.58447265625,114.7198257446289,243.0419921875,116.59696960449219,198.46157836914062
Matches98,241.58447265625,114.7198257446289,243.0419921875,116.59696960449219,151.4529571533203
Matches99,242.31231689453125,302.5479431152344,241.66554260253906,301.90179443359375,165.51736450195312
Matches100,242.31231689453125,302.5479431152344,241.66554260253906,301.90179443359375,83.654052734375
