,x_query,y_query,x_train,y_train,Distance
Matches1,39.08473205566406,321.4963073730469,32.63950729370117,314.9669189453125,55.94640350341797
Matches2,39.26791763305664,425.9549865722656,34.55872344970703,420.82794189453125,186.26861572265625
Matches4,41.60875701904297,299.4872741699219,35.08395004272461,297.4505310058594,113.86834716796875
Matches5,42.30006408691406,401.87298583984375,37.809322357177734,406.9993591308594,83.92854309082031
Matches6,42.76433563232422,421.52685546875,37.80978012084961,416.151123046875,133.98133850097656
Matches7,42.8143424987793,412.108642578125,37.809322357177734,406.9993591308594,40.112342834472656
Matches8,42.959495544433594,431.0450439453125,37.55071258544922,426.29766845703125,177.81451416015625
Matches9,48.530643463134766,462.5935974121094,43.851016998291016,458.5306091308594,158.48974609375
Matches10,49.82499313354492,433.6666259765625,45.547725677490234,431.0964660644531,161.64466857910156
Matches11,51.28630447387695,464.9621276855469,47.189208984375,461.39642333984375,110.60289001464844
Matches12,55.8077507019043,185.33984375,51.1395149230957,180.2755889892578,112.3254165649414
Matches13,56.678531646728516,439.4919128417969,51.06951141357422,434.0132751464844,111.0
Matches14,60.53645706176758,411.5271301269531,56.93653869628906,403.58331298828125,162.84962463378906
Matches15,60.53645706176758,411.5271301269531,56.93653869628906,403.58331298828125,197.13954162597656
Matches16,62.2625846862793,464.8905334472656,57.777984619140625,460.17376708984375,97.55511474609375
Matches17,62.61513137817383,402.9440612792969,62.54928970336914,402.88299560546875,157.73394775390625
Matches18,64.63004302978516,420.8265380859375,60.96025085449219,416.13458251953125,124.7557601928711
Matches19,69.99173736572266,420.118408203125,65.43972778320312,415.6855773925781,93.54678344726562
Matches20,72.12284851074219,437.5852355957031,66.94422912597656,432.3450012207031,105.22832489013672
Matches21,72.69437408447266,461.689208984375,67.56535339355469,456.992919921875,77.11031341552734
Matches22,74.0001449584961,239.75384521484375,77.10295867919922,240.9464874267578,152.1742401123047
Matches23,79.25677490234375,416.9819030761719,75.97358703613281,413.52130126953125,195.45843505859375
Matches24,80.86920928955078,413.9600830078125,78.95264434814453,410.8160400390625,165.1605224609375
Matches25,80.86920928955078,413.9600830078125,78.95264434814453,410.8160400390625,184.7728271484375
Matches26,84.44274139404297,171.80288696289062,80.4207992553711,168.03038024902344,120.17903137207031
Matches27,84.44274139404297,171.80288696289062,80.4207992553711,168.03038024902344,133.28541564941406
Matches28,85.8296890258789,429.8222351074219,79.76264190673828,424.0914001464844,206.10919189453125
Matches29,88.24039459228516,406.4248962402344,87.3277359008789,404.6055603027344,178.510498046875
Matches30,89.45694732666016,458.178955078125,82.65544128417969,451.21728515625,130.8204803466797
Matches31,90.0369644165039,292.73565673828125,87.08573913574219,289.7981262207031,97.80081939697266
Matches32,93.01272583007812,430.1641540527344,87.99118041992188,424.63232421875,154.15252685546875
Matches33,95.30211639404297,450.3390197753906,91.10729217529297,444.2869567871094,176.63804626464844
Matches34,96.49752807617188,468.42926025390625,90.68650817871094,462.57171630859375,86.42337799072266
Matches35,97.05020141601562,158.0727996826172,95.96265411376953,156.60299682617188,163.39523315429688
Matches36,99.18472290039062,360.350341796875,97.23648071289062,356.861572265625,78.01922607421875
Matches37,100.7051773071289,257.3544006347656,106.41621398925781,255.24659729003906,223.47035217285156
Matches38,104.4281005859375,422.2855224609375,100.97576141357422,418.6705322265625,233.76055908203125
Matches39,105.51641082763672,163.18873596191406,102.76485443115234,159.87359619140625,120.39933776855469
Matches40,107.4208984375,303.2182922363281,103.51121520996094,299.79010009765625,215.8031463623047
Matches41,108.43901824951172,422.8101806640625,105.79534912109375,419.40875244140625,99.05049133300781
Matches42,109.35315704345703,415.19329833984375,106.37100982666016,412.08984375,112.85831451416016
Matches43,109.35315704345703,415.19329833984375,106.37100982666016,412.08984375,127.20063018798828
Matches44,110.2515869140625,168.38893127441406,106.87471771240234,166.16038513183594,188.77235412597656
Matches45,112.29313659667969,238.89993286132812,116.2132568359375,242.37619018554688,98.12747192382812
Matches46,115.0530014038086,474.138427734375,110.27970123291016,469.4291687011719,146.70718383789062
Matches47,115.33834838867188,474.1539001464844,110.27970123291016,469.4291687011719,107.12142944335938
Matches48,116.31983947753906,421.4974670410156,113.82892608642578,419.75732421875,144.36758422851562
Matches49,117.89169311523438,247.81576538085938,121.61317443847656,250.5837860107422,143.62103271484375
Matches50,119.08064270019531,476.2554931640625,113.16392517089844,470.8286437988281,49.48737335205078
Matches51,119.86329650878906,475.66162109375,113.16392517089844,470.8286437988281,148.62368774414062
Matches52,121.6925277709961,194.50701904296875,119.03488159179688,192.04129028320312,53.02829360961914
Matches53,122.09080505371094,167.83309936523438,119.67899322509766,165.33778381347656,107.48023223876953
Matches54,122.09080505371094,167.83309936523438,119.67899322509766,165.33778381347656,103.79788208007812
Matches55,124.42778015136719,197.67361450195312,122.1502685546875,195.06048583984375,125.20782470703125
Matches56,126.6883773803711,194.4426727294922,124.60850524902344,192.0101318359375,60.71243667602539
Matches57,131.13412475585938,182.83241271972656,130.1563720703125,180.4578094482422,114.82160186767578
Matches58,131.13412475585938,182.83241271972656,130.1563720703125,180.4578094482422,92.55268859863281
Matches59,134.34017944335938,212.265869140625,128.69491577148438,211.8841094970703,169.98529052734375
Matches60,135.07322692871094,292.4396057128906,137.46792602539062,295.30859375,97.81104278564453
Matches61,135.5635528564453,413.36370849609375,135.89453125,413.6961975097656,170.4347381591797
Matches62,138.5965118408203,428.8228454589844,137.3314971923828,427.258544921875,167.09877014160156
Matches63,139.6726531982422,464.5136413574219,133.9591522216797,458.0914001464844,93.90420532226562
Matches64,140.5412139892578,161.89637756347656,139.68199157714844,160.72740173339844,107.74507141113281
Matches65,144.05667114257812,480.0558166503906,136.8756103515625,473.7640380859375,119.04200744628906
Matches66,144.05667114257812,480.0558166503906,136.8756103515625,473.7640380859375,156.55030822753906
Matches67,145.50689697265625,413.3844299316406,142.88058471679688,411.21099853515625,107.99073791503906
Matches68,145.53041076660156,410.57769775390625,142.86192321777344,408.0950622558594,122.40914916992188
Matches69,145.53041076660156,410.57769775390625,142.86192321777344,408.0950622558594,146.49232482910156
Matches70,145.69349670410156,427.6939392089844,143.3712158203125,425.37860107421875,197.1826629638672
Matches71,145.69349670410156,427.6939392089844,143.3712158203125,425.37860107421875,183.77159118652344
Matches72,146.3061065673828,251.55625915527344,148.4260711669922,253.20138549804688,89.73294067382812
Matches73,147.53329467773438,197.6998748779297,145.9257049560547,196.06597900390625,72.79422760009766
Matches74,147.53329467773438,197.6998748779297,145.9257049560547,196.06597900390625,149.6128387451172
Matches75,148.06231689453125,412.15667724609375,145.96359252929688,410.0838928222656,152.6466522216797
Matches76,148.06231689453125,412.15667724609375,145.96359252929688,410.0838928222656,174.8828125
Matches77,149.09446716308594,434.0361328125,147.15072631835938,429.8385314941406,219.30116271972656
Matches79,150.4442901611328,358.2130126953125,151.6391143798828,354.90557861328125,177.49929809570312
Matches80,152.36949157714844,190.89950561523438,150.6303253173828,190.0408935546875,100.6926040649414
Matches81,154.73379516601562,425.9208679199219,152.76290893554688,424.1692199707031,144.84129333496094
Matches82,154.96774291992188,420.1428527832031,152.8170166015625,418.1796875,112.21408081054688
Matches83,157.27279663085938,437.022705078125,154.70138549804688,432.8824462890625,151.86178588867188
Matches84,157.87078857421875,411.9341735839844,155.76560974121094,409.8764343261719,127.22814178466797
Matches85,157.97560119628906,454.1170959472656,151.8561553955078,447.83538818359375,54.415069580078125
Matches86,158.1492462158203,386.03546142578125,157.03817749023438,385.3619689941406,134.5399627685547
Matches87,159.81256103515625,442.058837890625,154.57968139648438,436.7474365234375,165.39044189453125
Matches88,161.5919647216797,413.1372985839844,160.1512908935547,411.040283203125,89.19080352783203
Matches89,162.43833923339844,276.298095703125,163.58395385742188,277.4379577636719,143.2899169921875
